time_s,tau_control_x,tau_control_y,tau_control_z,tau_aero_x,tau_aero_y,tau_aero_z,tau_total_x,tau_total_y,tau_total_z
765,2.32975837528276e-07,-2.76503126330931e-07,2.5879159250282e-07,-2.27281172629791e-07,2.79494278363859e-07,-2.62089903276764e-07,5.69466489848432e-09,2.99115203292878e-09,-3.29831077394332e-09
766,2.32524569462388e-07,-2.76743231577379e-07,2.58845996609833e-07,-2.26902765283077e-07,2.7967089699386e-07,-2.62081513248067e-07,5.62180417931089e-09,2.9276654164809e-09,-3.23551663823462e-09
767,2.32073948000505e-07,-2.76982196080085e-07,2.58899392149572e-07,-2.26524244239883e-07,2.7984696621648e-07,-2.62072719048968e-07,5.54970376062206e-09,2.86477013639529e-09,-3.17332689939583e-09
768,2.31623984396496e-07,-2.77220035226113e-07,2.58951793759074e-07,-2.26145611590925e-07,2.80022487565565e-07,-2.62063522398934e-07,5.47837280557025e-09,2.80245233945232e-09,-3.11172863986044e-09
769,2.31174653980857e-07,-2.77456721514174e-07,2.59003175952743e-07,-2.25766868065689e-07,2.80197460948187e-07,-2.62053923479174e-07,5.4077859151681e-09,2.74073943401282e-09,-3.05074752643159e-09
770,2.30725932179794e-07,-2.77692226661708e-07,2.59053512895149e-07,-2.25388015731978e-07,2.80371887909623e-07,-2.62043924009143e-07,5.33791644781555e-09,2.67966124791448e-09,-2.99041111399418e-09
771,2.30277798109883e-07,-2.77926527204063e-07,2.59102783266306e-07,-2.25009056202173e-07,2.80545769450817e-07,-2.62033525193596e-07,5.26874190770995e-09,2.61924224675394e-09,-2.93074192729041e-09
772,2.29830234578074e-07,-2.78159604494493e-07,2.5915097026167e-07,-2.24629991080643e-07,2.80719106571822e-07,-2.62022728234024e-07,5.20024349743114e-09,2.55950207732943e-09,-2.87175797235369e-09
773,2.29383228081685e-07,-2.78391444704156e-07,2.59198061592144e-07,-2.24250821965306e-07,2.80891900273657e-07,-2.62011534330413e-07,5.13240611637895e-09,2.50045556950068e-09,-2.81347273826879e-09
774,2.28936768808409e-07,-2.7862203882212e-07,2.59244049484073e-07,-2.23871550446116e-07,2.81064151556392e-07,-2.61999944679461e-07,5.06521836229248e-09,2.44211273427169e-09,-2.75589519538746e-09
775,2.28490850636306e-07,-2.78851382655356e-07,2.59288930679247e-07,-2.23492178106325e-07,2.81235861420651e-07,-2.61987960476001e-07,4.99867252998159e-09,2.384478765295e-09,-2.6990297967543e-09
776,2.28045471133813e-07,-2.79079476828743e-07,2.59332706434898e-07,-2.23112706960319e-07,2.81407031410549e-07,-2.61975583420905e-07,4.93276417349384e-09,2.32755458180641e-09,-2.64287698600758e-09
777,2.27600631559733e-07,-2.79306326785065e-07,2.59375382523704e-07,-2.22733137699754e-07,2.8157766143982e-07,-2.61962813687214e-07,4.86749385997897e-09,2.27133465475483e-09,-2.58743116351079e-09
778,2.27156336863243e-07,-2.79531942785014e-07,2.59416969233786e-07,-2.22353472325865e-07,2.81747753052492e-07,-2.6194965297136e-07,4.80286453737814e-09,2.21581026747789e-09,-2.5326837375731e-09
779,2.26712595683892e-07,-2.79756339907186e-07,2.59457481368711e-07,-2.21973712393557e-07,2.81917307248979e-07,-2.61936102458585e-07,4.73888329033571e-09,2.16096734179259e-09,-2.47862108987335e-09
780,2.26269420351599e-07,-2.79979538048086e-07,2.59496938247488e-07,-2.21593859450571e-07,2.82086325029418e-07,-2.61922163331562e-07,4.6755609010286e-09,2.10678698133193e-09,-2.42522508407373e-09
781,2.25826826886655e-07,-2.80201561922123e-07,2.5953536370457e-07,-2.2121391503812e-07,2.82254807394403e-07,-2.61907836771091e-07,4.61291184853554e-09,2.05324547227991e-09,-2.37247306652063e-09
782,2.25384834999722e-07,-2.80422441061613e-07,2.59572786089854e-07,-2.20833880689501e-07,2.82422755343199e-07,-2.61893123954447e-07,4.55095431022088e-09,2.00031428158559e-09,-2.32033786459251e-09
783,2.24943468091834e-07,-2.80642209816779e-07,2.59609238268683e-07,-2.20453758360847e-07,2.8259017041656e-07,-2.61878026560845e-07,4.48970973098648e-09,1.94796059978165e-09,-2.26878829216165e-09
784,2.24502747474862e-07,-2.80860901184398e-07,2.59644751602054e-07,-2.20073548711492e-07,2.82757052533497e-07,-2.61862544756069e-07,4.42919876337031e-09,1.89615134909949e-09,-2.21779315401485e-09
785,2.24062657423968e-07,-2.81078504398422e-07,2.59679316194032e-07,-2.19693253675085e-07,2.82923403246905e-07,-2.61846680219933e-07,4.36940374888262e-09,1.84489884848365e-09,-2.16736402590025e-09
786,2.23623170115707e-07,-2.81294991435689e-07,2.5971290675726e-07,-2.19312874743278e-07,2.830892235718e-07,-2.6183043412633e-07,4.3102953724284e-09,1.79423213611075e-09,-2.11752736907004e-09
787,2.23184261467345e-07,-2.81510339007821e-07,2.59745502436238e-07,-2.18932413401582e-07,2.83254514523912e-07,-2.61813807647586e-07,4.25184806576277e-09,1.74417551609073e-09,-2.06830521134749e-09
788,2.22745911040131e-07,-2.81724528605747e-07,2.59777086803551e-07,-2.18551871127908e-07,2.83419277117784e-07,-2.61796801952698e-07,4.19403991222254e-09,1.6947485120369e-09,-2.0197151491474e-09
789,2.22308102039291e-07,-2.81937546499702e-07,2.59807647859862e-07,-2.18171249393282e-07,2.83583512367621e-07,-2.61779418208145e-07,4.13685264600918e-09,1.64596586791823e-09,-1.9717703482833e-09
790,2.21870821314032e-07,-2.8214938373923e-07,2.59837178033919e-07,-2.17790550081392e-07,2.83747221824641e-07,-2.6176165807597e-07,4.08027123263974e-09,1.59783808541079e-09,-1.9244800420518e-09
791,2.21434059357542e-07,-2.82360036153181e-07,2.59865674182548e-07,-2.17409773808539e-07,2.83910405426266e-07,-2.61743521719887e-07,4.02428554900275e-09,1.55036927308551e-09,-1.87784753733868e-09
792,2.20997810306988e-07,-2.82569504349711e-07,2.59893137590659e-07,-2.17028922445842e-07,2.84073064723055e-07,-2.61725010797306e-07,3.96888786114615e-09,1.50356037334402e-09,-1.83187320664716e-09
793,2.20562071943517e-07,-2.82777793716285e-07,2.59919573971243e-07,-2.1664799743596e-07,2.84235200726253e-07,-2.61706126463281e-07,3.91407450755701e-09,1.45740700996829e-09,-1.78655249203742e-09
794,2.20126845692257e-07,-2.82984914419675e-07,2.59944993465372e-07,-2.16267000215361e-07,2.84396814447385e-07,-2.6168686987098e-07,3.85984547689625e-09,1.41190002771033e-09,-1.74187640560828e-09
795,2.19692136622316e-07,-2.83190881405958e-07,2.59969410642198e-07,-2.15885932213041e-07,2.84557906896549e-07,-2.61667242170137e-07,3.80620440927494e-09,1.36702549059113e-09,-1.69783152793815e-09
796,2.19257953446779e-07,-2.8339571440052e-07,2.59992844498958e-07,-2.15504794851117e-07,2.84718479083125e-07,-2.6164724450771e-07,3.75315859566203e-09,1.32276468260488e-09,-1.65440000875127e-09
797,2.18824308522716e-07,-2.83599437908055e-07,2.60015318460968e-07,-2.15123589545309e-07,2.84878532016342e-07,-2.61626878028424e-07,3.70071897740685e-09,1.27909410828783e-09,-1.61155956745635e-09
798,2.18391217851174e-07,-2.8380208121256e-07,2.60036860381625e-07,-2.14742318113026e-07,2.85038067237757e-07,-2.61606144365788e-07,3.64889973814838e-09,1.23598602519703e-09,-1.56928398416321e-09
799,2.1795870107718e-07,-2.84003678377345e-07,2.60057502542409e-07,-2.1436098113601e-07,2.85197084685797e-07,-2.61585043672666e-07,3.59771994117003e-09,1.19340630845186e-09,-1.52754113025738e-09
800,2.17526780742213e-07,-2.84204267488198e-07,2.60077280901509e-07,-2.13979580419513e-07,2.85355585901404e-07,-2.61563577578105e-07,3.54720032270005e-09,1.15131841320607e-09,-1.48629667659627e-09
801,2.17095455960761e-07,-2.84403859148386e-07,2.60096205404983e-07,-2.13598117345077e-07,2.85513571897076e-07,-2.61541747217617e-07,3.49733861568393e-09,1.1097127486893e-09,-1.44554181263348e-09
802,2.16664698611617e-07,-2.84602426970404e-07,2.60114252384974e-07,-2.13216593280084e-07,2.85671043693692e-07,-2.61519553727581e-07,3.44810533153267e-09,1.06861672328811e-09,-1.40530134260705e-09
803,2.1623448287021e-07,-2.84799946764805e-07,2.60131400410845e-07,-2.12835009584342e-07,2.85828002311218e-07,-2.61496998241244e-07,3.39947328586813e-09,1.02805554641258e-09,-1.365597830399e-09
804,2.15804786484097e-07,-2.8499639911078e-07,2.60147632421376e-07,-2.12453367610339e-07,2.8598444876794e-07,-2.61474081888294e-07,3.35141887375824e-09,9.88049657160534e-10,-1.32644946691845e-09
805,2.15375590772967e-07,-2.85191769356149e-07,2.60162935724759e-07,-2.12071669104888e-07,2.86140384613143e-07,-2.61450806283857e-07,3.30392166807878e-09,9.48615256993949e-10,-1.28787055909784e-09
806,2.14946880628636e-07,-2.85386047617367e-07,2.60177301998604e-07,-2.11689914604809e-07,2.86295809800308e-07,-2.61427171575861e-07,3.25696602382719e-09,9.09762182940968e-10,-1.24986957725654e-09
807,2.14518644515052e-07,-2.85579228779519e-07,2.60190727289934e-07,-2.11308105844363e-07,2.86450725876588e-07,-2.61403179373828e-07,3.21053867068956e-09,8.71497097068399e-10,-1.212452083894e-09
808,2.14090874468293e-07,-2.85771312496325e-07,2.60203212015186e-07,-2.10926244149058e-07,2.86605133855992e-07,-2.61378830795601e-07,3.16463031923494e-09,8.33821359667109e-10,-1.1756187804146e-09
809,2.13663566096566e-07,-2.85962303190137e-07,2.60214760960215e-07,-2.10544330837233e-07,2.86759034750749e-07,-2.61354126955444e-07,3.11923525933284e-09,7.96731560612205e-10,-1.13936599522893e-09
810,2.13236718580208e-07,-2.86152210051937e-07,2.60225383280287e-07,-2.10162367221174e-07,2.86912429572737e-07,-2.61329068965372e-07,3.07435135903458e-09,7.6021952079997e-10,-1.10368568508443e-09
811,2.12810334671687e-07,-2.86341047041343e-07,2.60235092500086e-07,-2.09780354606061e-07,2.87065319332025e-07,-2.61303657933824e-07,3.02998006562555e-09,7.24272290681651e-10,-1.0685654337377e-09
812,2.12384420695599e-07,-2.86528832886604e-07,2.60243906513709e-07,-2.09398294289833e-07,2.87217705036615e-07,-2.61277894965447e-07,2.98612640576616e-09,6.88872150010461e-10,-1.03398845173804e-09
813,2.11958986548671e-07,-2.86715591084601e-07,2.60251847584669e-07,-2.09016187954998e-07,2.87369588221923e-07,-2.6125178164469e-07,2.94279859367336e-09,6.53997137321606e-10,-9.99934060020855e-10
814,2.1153404569976e-07,-2.86901349900848e-07,2.60258942345892e-07,-2.08634036104553e-07,2.87520968838086e-07,-2.61225318105974e-07,2.90000959520773e-09,6.19618937237568e-10,-9.66375760082071e-10
815,2.11109615189853e-07,-2.87086142369492e-07,2.60265221799721e-07,-2.0825184040857e-07,2.87671848417626e-07,-2.61198505927672e-07,2.85777478128354e-09,5.85706048133251e-10,-9.33284127951312e-10
816,2.10685715632067e-07,-2.87270006293313e-07,2.60270721317912e-07,-2.0786960213874e-07,2.87822227963372e-07,-2.61171346202234e-07,2.8161134933274e-09,5.52221670059652e-10,-9.00624884321933e-10
817,2.10262358641571e-07,-2.87452969280906e-07,2.60275466511521e-07,-2.07487322556665e-07,2.8797210847939e-07,-2.61143840019571e-07,2.77503608490634e-09,5.19139198484232e-10,-8.68373508050423e-10
818,2.09839520473168e-07,-2.87635011559392e-07,2.60279439703445e-07,-2.07105002908242e-07,2.8812149098073e-07,-2.61115988471682e-07,2.73451756492682e-09,4.86479421337811e-10,-8.36548768236408e-10
819,2.09417174514536e-07,-2.87816107411984e-07,2.6028261829248e-07,-2.06722644430032e-07,2.8827037648192e-07,-2.61087792647105e-07,2.69453008450435e-09,4.54269069935654e-10,-8.05174354625202e-10
820,2.08995297639341e-07,-2.87996235899565e-07,2.60284984008805e-07,-2.06340248732813e-07,2.88418766519109e-07,-2.61059254106867e-07,2.6550489065286e-09,4.22530619544163e-10,-7.74270098062226e-10
821,2.08573870204858e-07,-2.88175380858851e-07,2.60286522911976e-07,-2.05957816276528e-07,2.88566661055875e-07,-2.6103037298e-07,2.61605392833015e-09,3.91280197024261e-10,-7.4385006802398e-10
822,2.08152876051972e-07,-2.8835353090239e-07,2.60287225390926e-07,-2.05575348660288e-07,2.88714061625853e-07,-2.61001150821964e-07,2.57752739168319e-09,3.60530723463071e-10,-7.13925431038187e-10
823,2.07732302505175e-07,-2.88530679418559e-07,2.60287086163962e-07,-2.05192847094358e-07,2.88860969236935e-07,-2.6097158870811e-07,2.53945541081712e-09,3.30289818376757e-10,-6.84502544147944e-10
824,2.07312140372572e-07,-2.88706824571567e-07,2.60286104278767e-07,-2.04810312781817e-07,2.89007384894364e-07,-2.60941687709625e-07,2.50182759075496e-09,3.00560322796516e-10,-6.5558343085731e-10
825,2.06892383945874e-07,-2.88881969301455e-07,2.602842831124e-07,-2.04427746919521e-07,2.89153309601989e-07,-2.60911448894694e-07,2.46463702635273e-09,2.7134030053341e-10,-6.27165782293437e-10
826,2.06473031000402e-07,-2.89056121324094e-07,2.60281630371295e-07,-2.04045150697999e-07,2.89298744362071e-07,-2.60880873328334e-07,2.42788030240322e-09,2.42623037976557e-10,-5.99242957038541e-10
827,2.06054082795087e-07,-2.89229293131187e-07,2.60278158091262e-07,-2.03662525300981e-07,2.89443690174566e-07,-2.60849962071759e-07,2.39155749410631e-09,2.14397043379193e-10,-5.71803980496898e-10
828,2.05635544072468e-07,-2.89401501990267e-07,2.60273882637487e-07,-2.03279872276139e-07,2.89588148556181e-07,-2.60818716651998e-07,2.35567179632944e-09,1.86646565913895e-10,-5.44834014510828e-10
829,2.05217423058695e-07,-2.895727699447e-07,2.60268824704531e-07,-2.02897192051742e-07,2.89732119464507e-07,-2.60787137183534e-07,2.32023100695271e-09,1.59349519807487e-10,-5.18312479003086e-10
830,2.04799731463525e-07,-2.8974312381368e-07,2.6026300931633e-07,-2.02514486163893e-07,2.89875604412919e-07,-2.60755225187318e-07,2.28524529963286e-09,1.32480599239532e-10,-4.92215870987583e-10
831,2.04382484480327e-07,-2.89912595192235e-07,2.60256465826198e-07,-2.02131755770657e-07,2.90018604393654e-07,-2.60722981710863e-07,2.25072870966988e-09,1.06009201418553e-10,-4.66515884664571e-10
832,2.03965700786075e-07,-2.90081220451224e-07,2.60249227916823e-07,-2.01749002023458e-07,2.90161120396541e-07,-2.60690407797864e-07,2.21669876261737e-09,7.98999453177161e-11,-4.41179881041014e-10
833,2.03549398232196e-07,-2.90249035611888e-07,2.60241328758e-07,-2.01366226065772e-07,2.90303153409805e-07,-2.60657504488294e-07,2.18317216642453e-09,5.41177979170098e-11,-4.16175730294702e-10
834,2.03133562498428e-07,-2.90416033617802e-07,2.60232762123699e-07,-2.00983429026088e-07,2.90444704431382e-07,-2.6062427282361e-07,2.1501334723393e-09,2.86708135801491e-11,-3.91510699911732e-10
835,2.02718166737759e-07,-2.90582187057111e-07,2.60223504029551e-07,-2.0060061238216e-07,2.90585774975338e-07,-2.60590714305772e-07,2.11755435559842e-09,3.58791822653162e-12,-3.67210276220078e-10
836,2.02303187552632e-07,-2.90747473161185e-07,2.60213534712031e-07,-2.0021777651957e-07,2.90726365008867e-07,-2.60556829041436e-07,2.08541103306228e-09,-2.11081523178771e-11,-3.43294329404548e-10
837,2.01888604930455e-07,-2.90911873955947e-07,2.60202838709162e-07,-1.99834922904584e-07,2.90866476042151e-07,-2.60522618526146e-07,2.05368202587081e-09,-4.53979137956959e-11,-3.19779816984544e-10
838,2.01474402243605e-07,-2.91075376261875e-07,2.60191404860519e-07,-1.99452052634659e-07,2.91006109068242e-07,-2.60488083787756e-07,2.02234960894552e-09,-6.92671936335991e-11,-2.96678927236845e-10
839,2.01060566249423e-07,-2.91237971694003e-07,2.60179226307231e-07,-1.9906916680088e-07,2.91145265077807e-07,-2.60453225850405e-07,1.99139944854315e-09,-9.27066161964763e-11,-2.73999543174531e-10
840,2.0064708709022e-07,-2.91399656661919e-07,2.60166300491976e-07,-1.9868626648741e-07,2.91283945058264e-07,-2.60418045733761e-07,1.96082060280953e-09,-1.15711603654107e-10,-2.5174524178481e-10
841,2.00233958293271e-07,-2.91560432369763e-07,2.60152629158986e-07,-1.98303352772538e-07,2.91422149995223e-07,-2.60382544454324e-07,1.93060552073374e-09,-1.3828237453972e-10,-2.29915295338107e-10
842,1.99821176770822e-07,-2.91720304816232e-07,2.60138218354043e-07,-1.97920427081051e-07,2.91559881382592e-07,-2.60346723482965e-07,1.90074968977088e-09,-1.60423433639439e-10,-2.08505128921965e-10
843,1.99408742820083e-07,-2.91879284794577e-07,2.60123078424481e-07,-1.9753748977149e-07,2.9169713917836e-07,-2.60310582911187e-07,1.8712530485925e-09,-1.82145616216672e-10,-1.87504486706457e-10
844,1.9899666012323e-07,-2.92037387892603e-07,2.60107224019185e-07,-1.97154542257256e-07,2.91833924871803e-07,-2.60274124202976e-07,1.8421178659743e-09,-2.0346302080046e-10,-1.66900183790703e-10
845,1.9858493574741e-07,-2.9219463449267e-07,2.60090674088595e-07,-1.96771585591722e-07,2.91970239438618e-07,-2.60237348359921e-07,1.81335015568848e-09,-2.24395054052818e-10,-1.46674271326586e-10
846,1.98173580144734e-07,-2.92351049771692e-07,2.60073451884697e-07,-1.96388620821795e-07,2.9210608385152e-07,-2.60200256379468e-07,1.78495932293912e-09,-2.44965920172249e-10,-1.26804494771045e-10
847,1.9776260715228e-07,-2.92506663701138e-07,2.60055584961034e-07,-1.96005648987823e-07,2.92241459080034e-07,-2.60162849254749e-07,1.7569581644575e-09,-2.65204621104228e-10,-1.07264293714862e-10
848,1.97352033992095e-07,-2.9266151104703e-07,2.60037105172698e-07,-1.95622671125072e-07,2.9237636609259e-07,-2.60125127976473e-07,1.72936286702284e-09,-2.85144954439503e-10,-8.80228037757366e-11
849,1.96941880269978e-07,-2.92815630213484e-07,2.60018047574312e-07,-1.95239688261237e-07,2.92510805853472e-07,-2.60087093530061e-07,1.7021920087412e-09,-3.04824360011871e-10,-6.90459557482529e-11
850,1.9653214263144e-07,-2.92969028763902e-07,2.59998419023115e-07,-1.94856701753932e-07,2.92644779839047e-07,-2.60048747352295e-07,1.67544087750803e-09,-3.24248924855472e-10,-5.0328329179955e-11
851,1.96122795276188e-07,-2.93121679117985e-07,2.59978195449323e-07,-1.94473711916635e-07,2.92778288012068e-07,-2.60010089522837e-07,1.64908335955283e-09,-3.43391105917322e-10,-3.1894073513906e-11
852,1.9571381491692e-07,-2.93273556566434e-07,2.59957355504988e-07,-1.94090720086834e-07,2.92911331851301e-07,-2.59971121473359e-07,1.62309483008534e-09,-3.62224715133564e-10,-1.37659683715391e-11
853,1.95305181546474e-07,-2.93424641219677e-07,2.59935882123049e-07,-1.93707727252381e-07,2.93043912326851e-07,-2.59931844179884e-07,1.59745429409287e-09,-3.80728892825879e-10,4.03794316544923e-12
854,1.94896878437827e-07,-2.93574918007872e-07,2.59913762517337e-07,-1.9332473439502e-07,2.93176030405919e-07,-2.59892258614459e-07,1.57214404280711e-09,-3.98887601952503e-10,2.15039028779574e-11
855,1.94488892144097e-07,-2.93724376680903e-07,2.59890988182568e-07,-1.92941742489788e-07,2.93307687051824e-07,-2.59852365744309e-07,1.54714965430939e-09,-4.1668962907883e-10,3.86224382587874e-11
856,1.94081212498541e-07,-2.93873011808385e-07,2.5986755489435e-07,-1.92558752506391e-07,2.93438883225999e-07,-2.59812166533625e-07,1.52245999215005e-09,-4.34128582385818e-10,5.53883607249294e-11
857,1.93673832614554e-07,-2.9402082277966e-07,2.59843462709179e-07,-1.92175765741951e-07,2.93569620387449e-07,-2.5977166238745e-07,1.49806687260345e-09,-4.51202392211301e-10,7.18003217285687e-11
858,1.93266748885673e-07,-2.94167813803798e-07,2.5981871596444e-07,-1.91792782484986e-07,2.9369989848826e-07,-2.59730853370017e-07,1.47396640068657e-09,-4.67915315537889e-10,8.78625944239223e-11
859,1.92859960985572e-07,-2.94313993909598e-07,2.59793323278409e-07,-1.91409804021772e-07,2.93829718981836e-07,-2.59689740879017e-07,1.45015696379939e-09,-4.84274927761759e-10,1.03582399391895e-10
860,1.92453471868066e-07,-2.94459376945586e-07,2.59767297550247e-07,-1.91026831297782e-07,2.93959082817036e-07,-2.59648325862182e-07,1.4266405702843e-09,-5.00294128550477e-10,1.18971688065513e-10
861,1.92047287767111e-07,-2.94603981580019e-07,2.59740655960009e-07,-1.90643865252714e-07,2.94087990939837e-07,-2.59606609263396e-07,1.40342251439657e-09,-5.15990640181856e-10,1.34046696612655e-10
862,1.916414181968e-07,-2.94747831300879e-07,2.59713419968634e-07,-1.90260906820222e-07,2.94216444292854e-07,-2.59564592022287e-07,1.38051137657804e-09,-5.31387008025181e-10,1.48827946347922e-10
863,1.91235875951366e-07,-2.94890954415878e-07,2.59685615317955e-07,-1.89877956927772e-07,2.94344443815059e-07,-2.59522275073991e-07,1.35791902359405e-09,-5.46510600819085e-10,1.63340243963874e-10
864,1.90830677105183e-07,-2.95033384052457e-07,2.5965727203069e-07,-1.89495016497594e-07,2.94471990443151e-07,-2.59479659350385e-07,1.33566060758919e-09,-5.61393609305233e-10,1.77612680305059e-10
865,1.90425840942703e-07,-2.95175158084563e-07,2.59628424338512e-07,-1.89112086769536e-07,2.94599085605774e-07,-2.5943674621718e-07,1.31375417316709e-09,-5.76072478788511e-10,1.91678121331702e-10
866,1.90021373604428e-07,-2.95316296832301e-07,2.5959909038667e-07,-1.88729168000116e-07,2.94725729245552e-07,-2.59393535721632e-07,1.2922056043118e-09,-5.90567586748907e-10,2.05554665038117e-10
867,1.89617252125214e-07,-2.95456775277306e-07,2.59569248376787e-07,-1.88346261403088e-07,2.94851922799965e-07,-2.59350029226645e-07,1.27099072212629e-09,-6.04852477340511e-10,2.19219150142159e-10
868,1.89213453565391e-07,-2.95596566787765e-07,2.59538875409731e-07,-1.87963367860243e-07,2.94977667208153e-07,-2.59306227652243e-07,1.25008570514818e-09,-6.18899579611402e-10,2.32647757487711e-10
869,1.88809958156634e-07,-2.95735649579064e-07,2.59507952849721e-07,-1.8758048824768e-07,2.95102963406037e-07,-2.59262131914407e-07,1.22946990895375e-09,-6.32686173026784e-10,2.45820935313629e-10
870,1.88406749301972e-07,-2.95874006713789e-07,2.59476466324328e-07,-1.871976234358e-07,2.95227812326231e-07,-2.59217742925012e-07,1.20912586617218e-09,-6.4619438755702e-10,2.58723399316481e-10
871,1.88003813575783e-07,-2.96011626101721e-07,2.59444405724481e-07,-1.86814774288648e-07,2.95352214896968e-07,-2.59173061590896e-07,1.1890392871342e-09,-6.59411204753051e-10,2.71344133584818e-10
872,1.87601140723795e-07,-2.96148500499844e-07,2.59411765204455e-07,-1.86431941980608e-07,2.95476172535203e-07,-2.59128089248156e-07,1.16919874318642e-09,-6.72327964640973e-10,2.83675956299817e-10
873,1.87198723663088e-07,-2.96284627512336e-07,2.59378543181885e-07,-1.86049126732483e-07,2.95599685179416e-07,-2.5908282592938e-07,1.14959693060437e-09,-6.84942332920275e-10,2.95717252504278e-10
874,1.8679655848209e-07,-2.96420009590577e-07,2.59344742337753e-07,-1.85666329708694e-07,2.95722754240496e-07,-2.59037272963302e-07,1.13022877339692e-09,-6.9725535008083e-10,3.07469374450884e-10
875,1.86394644440583e-07,-2.96554654033143e-07,2.59310369616398e-07,-1.85283551750594e-07,2.95845380632641e-07,-2.58991431239837e-07,1.11109268998907e-09,-7.09273400502027e-10,3.18938376560307e-10
876,1.85992983969697e-07,-2.9668857298581e-07,2.5927543622551e-07,-1.84900793694279e-07,2.95967565267009e-07,-2.58945301645123e-07,1.09219027541805e-09,-7.21007718801605e-10,3.30134580386989e-10
877,1.85591582671912e-07,-2.96821783441552e-07,2.59239957636132e-07,-1.84518056370563e-07,2.96089309051625e-07,-2.58898885061448e-07,1.07352630134883e-09,-7.32474389926649e-10,3.41072574684789e-10
878,1.85190449321059e-07,-2.96954307240539e-07,2.59203953582662e-07,-1.84135340604138e-07,2.96210612889983e-07,-2.58852182366038e-07,1.05510871692077e-09,-7.43694350556495e-10,3.51771216624486e-10
879,1.84789595862321e-07,-2.97086171070145e-07,2.59167448062849e-07,-1.83752647521091e-07,2.96331478168237e-07,-2.58805194858358e-07,1.03694834123041e-09,-7.54692901907636e-10,3.62253204491017e-10
880,1.84389037412229e-07,-2.97217406464936e-07,2.59130469337796e-07,-1.83369977321101e-07,2.96451904810842e-07,-2.58757922554606e-07,1.01906009112796e-09,-7.65501654094365e-10,3.72546783189765e-10
881,1.83988792258667e-07,-2.97348049806682e-07,2.59093049931957e-07,-1.82987331120341e-07,2.96571894197008e-07,-2.58710366746311e-07,1.00146113832543e-09,-7.76155609673735e-10,3.82683185645692e-10
882,1.8358887316845e-07,-2.97478130317731e-07,2.59055215742646e-07,-1.82604709719375e-07,2.96691447218929e-07,-2.58662528295125e-07,9.84163449075785e-10,-7.86683098801609e-10,3.92687447521624e-10
883,1.8318926185144e-07,-2.97607628741462e-07,2.59016949982483e-07,-1.82222113900942e-07,2.9681056477477e-07,-2.58614408060736e-07,9.67147950497481e-10,-7.97063966692015e-10,4.02541921746795e-10
884,1.82789935825132e-07,-2.97736516588056e-07,2.58978228275083e-07,-1.81839544439736e-07,2.96929247761867e-07,-2.58566006899601e-07,9.50391385396107e-10,-8.07268826189221e-10,4.12221375482133e-10
885,1.82390875696048e-07,-2.97864770263577e-07,2.58939030514299e-07,-1.81457002105274e-07,2.97047497074095e-07,-2.58517325664141e-07,9.33873590773336e-10,-8.17273189481096e-10,4.21704850157321e-10
886,1.81992065132402e-07,-2.97992371050861e-07,2.58899340842509e-07,-1.81074487661007e-07,2.9716531360038e-07,-2.58468365201458e-07,9.17577471394994e-10,-8.27057450480821e-10,4.30975641051317e-10
887,1.81593490864108e-07,-2.98119305109523e-07,2.58859147650621e-07,-1.80692002162479e-07,2.97282698706577e-07,-2.58419126773969e-07,9.01488701629008e-10,-8.36606402946195e-10,4.4002087665119e-10
888,1.81195142682776e-07,-2.9824556347595e-07,2.58818443578065e-07,-1.80309545767752e-07,2.97399652313699e-07,-2.58369610381705e-07,8.85596915024165e-10,-8.45911162251333e-10,4.48833196359955e-10
889,1.80797013441713e-07,-2.98371142063304e-07,2.587772255128e-07,-1.7992711952254e-07,2.97516175779844e-07,-2.58319817278634e-07,8.69893919173621e-10,-8.54966283460025e-10,4.57408234166348e-10
890,1.80399099055923e-07,-2.98496041661521e-07,2.58735494591312e-07,-1.79544724169445e-07,2.97632269978909e-07,-2.58269748294889e-07,8.54374886477547e-10,-8.6377168261209e-10,4.65746296423022e-10
891,1.80001398502106e-07,-2.98620267937314e-07,2.58693256198614e-07,-1.79162360445517e-07,2.97747935780299e-07,-2.58219404255757e-07,8.39038056588422e-10,-8.72332157014944e-10,4.7385194285704e-10
892,1.79603913818659e-07,-2.98743831434167e-07,2.58650519968242e-07,-1.78780029082585e-07,2.97863174049393e-07,-2.58168785982099e-07,8.23884736073786e-10,-8.80657384773974e-10,4.81733986142599e-10
893,1.79206650105677e-07,-2.98866747572341e-07,2.58607299782262e-07,-1.78397730807614e-07,2.9797798564806e-07,-2.58117894290817e-07,8.0891929806273e-10,-8.88761924281196e-10,4.89405491444637e-10
894,1.78809615524951e-07,-2.98989036648871e-07,2.58563613771265e-07,-1.78015466630129e-07,2.98092371907442e-07,-2.58066730405848e-07,7.94148894821866e-10,-8.96664741428992e-10,4.96883365417432e-10
895,1.7841282129997e-07,-2.99110723837567e-07,2.58519484314371e-07,-1.77633236688941e-07,2.98206332731763e-07,-2.5801529430961e-07,7.79584611028774e-10,-9.04391105803952e-10,5.04190004760421e-10
896,1.78016281715917e-07,-2.99231839189014e-07,2.58474938039222e-07,-1.77251041984514e-07,2.98319869444677e-07,-2.57963587218027e-07,7.65239731403567e-10,-9.11969744337053e-10,5.11350821194283e-10
